timestamp,image_path,linear_v,angular_w
20260317_155547_037761,img_20260317_155547_037761.jpg,0.2,0.0
20260317_155547_087995,img_20260317_155547_087995.jpg,0.2,0.0
20260317_155547_136407,img_20260317_155547_136407.jpg,0.2,0.0
20260317_155547_190060,img_20260317_155547_190060.jpg,0.2,0.0
20260317_155547_240884,img_20260317_155547_240884.jpg,0.2,0.0
20260317_155547_283295,img_20260317_155547_283295.jpg,0.2,0.0
20260317_155547_341899,img_20260317_155547_341899.jpg,0.2,0.0
20260317_155547_396531,img_20260317_155547_396531.jpg,0.2,0.0
20260317_155547_437942,img_20260317_155547_437942.jpg,0.2,0.0
20260317_155547_484861,img_20260317_155547_484861.jpg,0.2,0.0
20260317_155547_549888,img_20260317_155547_549888.jpg,0.2,0.0
20260317_155547_587943,img_20260317_155547_587943.jpg,0.2,0.0
20260317_155547_646638,img_20260317_155547_646638.jpg,0.2,0.0
20260317_155547_703843,img_20260317_155547_703843.jpg,0.2,0.0
20260317_155547_754417,img_20260317_155547_754417.jpg,0.2,0.0
20260317_155547_803065,img_20260317_155547_803065.jpg,0.2,0.0
20260317_155547_856003,img_20260317_155547_856003.jpg,0.2,0.0
20260317_155547_895418,img_20260317_155547_895418.jpg,0.2,0.0
20260317_155547_957341,img_20260317_155547_957341.jpg,0.2,0.0
20260317_155547_996549,img_20260317_155547_996549.jpg,0.2,0.0
20260317_155548_062242,img_20260317_155548_062242.jpg,0.2,0.0
20260317_155548_111601,img_20260317_155548_111601.jpg,0.2,0.0
20260317_155548_153552,img_20260317_155548_153552.jpg,0.2,0.0
20260317_155548_203082,img_20260317_155548_203082.jpg,0.2,0.0
20260317_155548_266682,img_20260317_155548_266682.jpg,0.2,0.0
20260317_155548_322913,img_20260317_155548_322913.jpg,0.2,0.0
20260317_155548_367705,img_20260317_155548_367705.jpg,0.2,0.0
20260317_155548_410806,img_20260317_155548_410806.jpg,0.2,0.0
20260317_155548_476127,img_20260317_155548_476127.jpg,0.2,0.0
20260317_155548_522521,img_20260317_155548_522521.jpg,0.2,0.0
20260317_155548_576318,img_20260317_155548_576318.jpg,0.2,0.0
20260317_155548_627957,img_20260317_155548_627957.jpg,0.2,0.0
20260317_155548_670435,img_20260317_155548_670435.jpg,0.2,0.0
20260317_155548_732158,img_20260317_155548_732158.jpg,0.2,0.0
20260317_155548_780459,img_20260317_155548_780459.jpg,0.2,0.0
20260317_155548_834918,img_20260317_155548_834918.jpg,0.2,0.0
20260317_155548_882273,img_20260317_155548_882273.jpg,0.2,0.0
20260317_155548_935978,img_20260317_155548_935978.jpg,0.2,0.0
20260317_155548_984102,img_20260317_155548_984102.jpg,0.2,0.0
20260317_155549_035462,img_20260317_155549_035462.jpg,0.2,0.0
20260317_155549_087283,img_20260317_155549_087283.jpg,0.2,0.0
20260317_155549_143514,img_20260317_155549_143514.jpg,0.2,0.0
20260317_155549_191484,img_20260317_155549_191484.jpg,0.2,0.0
20260317_155549_245128,img_20260317_155549_245128.jpg,0.2,0.0
20260317_155549_300370,img_20260317_155549_300370.jpg,0.2,0.0
20260317_155549_349644,img_20260317_155549_349644.jpg,0.2,0.0
20260317_155549_388365,img_20260317_155549_388365.jpg,0.2,0.0
20260317_155549_448082,img_20260317_155549_448082.jpg,0.2,0.0
20260317_155549_499874,img_20260317_155549_499874.jpg,0.2,0.0
20260317_155549_551149,img_20260317_155549_551149.jpg,0.2,0.0
20260317_155549_602883,img_20260317_155549_602883.jpg,0.2,0.0
20260317_155549_645821,img_20260317_155549_645821.jpg,0.2,0.0
20260317_155549_696579,img_20260317_155549_696579.jpg,0.2,0.0
20260317_155549_756042,img_20260317_155549_756042.jpg,0.2,0.0
20260317_155549_810256,img_20260317_155549_810256.jpg,0.2,0.0
20260317_155549_847107,img_20260317_155549_847107.jpg,0.2,0.0
20260317_155549_911223,img_20260317_155549_911223.jpg,0.2,0.0
20260317_155549_962675,img_20260317_155549_962675.jpg,0.2,0.0
20260317_155550_012793,img_20260317_155550_012793.jpg,0.2,0.0
20260317_155550_061040,img_20260317_155550_061040.jpg,0.2,0.0
20260317_155550_120186,img_20260317_155550_120186.jpg,0.2,0.0
20260317_155550_161663,img_20260317_155550_161663.jpg,0.2,0.0
20260317_155550_214355,img_20260317_155550_214355.jpg,0.2,0.0
20260317_155550_262349,img_20260317_155550_262349.jpg,0.2,0.0
20260317_155550_318189,img_20260317_155550_318189.jpg,0.2,0.0
20260317_155550_368710,img_20260317_155550_368710.jpg,0.2,0.0
20260317_155550_423277,img_20260317_155550_423277.jpg,0.2,0.0
20260317_155550_471976,img_20260317_155550_471976.jpg,0.2,0.0
20260317_155550_514073,img_20260317_155550_514073.jpg,0.2,0.0
20260317_155550_575631,img_20260317_155550_575631.jpg,0.2,0.0
20260317_155550_629784,img_20260317_155550_629784.jpg,0.2,0.0
20260317_155550_681086,img_20260317_155550_681086.jpg,0.2,0.0
20260317_155550_731475,img_20260317_155550_731475.jpg,0.2,0.0
20260317_155550_785498,img_20260317_155550_785498.jpg,0.2,0.0
20260317_155550_833042,img_20260317_155550_833042.jpg,0.2,0.0
20260317_155550_885608,img_20260317_155550_885608.jpg,0.2,0.0
20260317_155550_939312,img_20260317_155550_939312.jpg,0.2,0.0
20260317_155550_987490,img_20260317_155550_987490.jpg,0.2,0.0
20260317_155551_036309,img_20260317_155551_036309.jpg,0.2,0.0
20260317_155551_082163,img_20260317_155551_082163.jpg,0.2,0.0
20260317_155551_133845,img_20260317_155551_133845.jpg,0.2,0.0
20260317_155551_191884,img_20260317_155551_191884.jpg,0.2,0.0
20260317_155551_247931,img_20260317_155551_247931.jpg,0.2,0.0
20260317_155551_298205,img_20260317_155551_298205.jpg,0.2,0.0
20260317_155551_351923,img_20260317_155551_351923.jpg,0.2,0.0
20260317_155551_397930,img_20260317_155551_397930.jpg,0.2,0.0
20260317_155551_442559,img_20260317_155551_442559.jpg,0.2,0.0
20260317_155551_503419,img_20260317_155551_503419.jpg,0.2,0.0
20260317_155551_543796,img_20260317_155551_543796.jpg,0.2,0.0
20260317_155551_604407,img_20260317_155551_604407.jpg,0.2,0.0
20260317_155551_653251,img_20260317_155551_653251.jpg,0.2,0.0
20260317_155551_707392,img_20260317_155551_707392.jpg,0.2,0.0
20260317_155551_758042,img_20260317_155551_758042.jpg,0.2,0.0
20260317_155551_813685,img_20260317_155551_813685.jpg,0.2,0.0
20260317_155551_865553,img_20260317_155551_865553.jpg,0.2,0.0
20260317_155551_910088,img_20260317_155551_910088.jpg,0.2,0.0
20260317_155551_959981,img_20260317_155551_959981.jpg,0.2,0.0
20260317_155552_002220,img_20260317_155552_002220.jpg,0.2,0.0
20260317_155552_064918,img_20260317_155552_064918.jpg,0.2,-0.1
20260317_155552_117525,img_20260317_155552_117525.jpg,0.2,0.0
20260317_155552_176364,img_20260317_155552_176364.jpg,0.2,0.0
20260317_155552_222805,img_20260317_155552_222805.jpg,0.2,0.0
20260317_155552_265821,img_20260317_155552_265821.jpg,0.2,0.0
20260317_155552_328005,img_20260317_155552_328005.jpg,0.2,0.0
20260317_155552_380368,img_20260317_155552_380368.jpg,0.2,0.0
20260317_155552_437433,img_20260317_155552_437433.jpg,0.2,-0.1
20260317_155552_484986,img_20260317_155552_484986.jpg,0.2,-0.1
20260317_155552_542215,img_20260317_155552_542215.jpg,0.2,-0.1
20260317_155552_581177,img_20260317_155552_581177.jpg,0.2,-0.1
20260317_155552_642771,img_20260317_155552_642771.jpg,0.2,-0.1
20260317_155552_696091,img_20260317_155552_696091.jpg,0.2,0.0
20260317_155552_745145,img_20260317_155552_745145.jpg,0.2,0.0
20260317_155552_806172,img_20260317_155552_806172.jpg,0.2,0.0
20260317_155552_852454,img_20260317_155552_852454.jpg,0.2,0.0
20260317_155552_908271,img_20260317_155552_908271.jpg,0.2,0.0
20260317_155552_947592,img_20260317_155552_947592.jpg,0.2,-0.1
20260317_155553_011576,img_20260317_155553_011576.jpg,0.2,-0.1
20260317_155553_060279,img_20260317_155553_060279.jpg,0.2,-0.1
20260317_155553_114928,img_20260317_155553_114928.jpg,0.2,-0.1
20260317_155553_164286,img_20260317_155553_164286.jpg,0.2,0.0
20260317_155553_215006,img_20260317_155553_215006.jpg,0.2,0.0
20260317_155553_254301,img_20260317_155553_254301.jpg,0.2,0.0
20260317_155553_317671,img_20260317_155553_317671.jpg,0.2,0.0
20260317_155553_356284,img_20260317_155553_356284.jpg,0.2,0.0
20260317_155553_423921,img_20260317_155553_423921.jpg,0.2,-0.1
20260317_155553_474302,img_20260317_155553_474302.jpg,0.2,-0.1
20260317_155553_527263,img_20260317_155553_527263.jpg,0.2,-0.1
20260317_155553_569137,img_20260317_155553_569137.jpg,0.2,-0.1
20260317_155553_627817,img_20260317_155553_627817.jpg,0.2,0.0
20260317_155553_662223,img_20260317_155553_662223.jpg,0.2,0.0
20260317_155553_729224,img_20260317_155553_729224.jpg,0.2,0.0
20260317_155553_783454,img_20260317_155553_783454.jpg,0.2,0.0
20260317_155553_843244,img_20260317_155553_843244.jpg,0.2,-0.1
20260317_155553_887447,img_20260317_155553_887447.jpg,0.2,-0.1
20260317_155553_932015,img_20260317_155553_932015.jpg,0.2,-0.1
20260317_155553_990464,img_20260317_155553_990464.jpg,0.2,-0.1
20260317_155554_041958,img_20260317_155554_041958.jpg,0.2,0.0
20260317_155554_097953,img_20260317_155554_097953.jpg,0.2,0.0
20260317_155554_145356,img_20260317_155554_145356.jpg,0.2,0.0
20260317_155554_197030,img_20260317_155554_197030.jpg,0.2,-0.1
20260317_155554_249972,img_20260317_155554_249972.jpg,0.2,-0.1
20260317_155554_301509,img_20260317_155554_301509.jpg,0.2,-0.1
20260317_155554_338233,img_20260317_155554_338233.jpg,0.2,-0.1
20260317_155554_404005,img_20260317_155554_404005.jpg,0.2,0.0
20260317_155554_462025,img_20260317_155554_462025.jpg,0.2,0.0
20260317_155554_509715,img_20260317_155554_509715.jpg,0.2,0.0
20260317_155554_557783,img_20260317_155554_557783.jpg,0.2,-0.1
20260317_155554_595768,img_20260317_155554_595768.jpg,0.2,-0.1
20260317_155554_646319,img_20260317_155554_646319.jpg,0.2,-0.1
20260317_155554_713718,img_20260317_155554_713718.jpg,0.2,-0.1
20260317_155554_766178,img_20260317_155554_766178.jpg,0.2,0.0
20260317_155554_816217,img_20260317_155554_816217.jpg,0.2,0.0
20260317_155554_853702,img_20260317_155554_853702.jpg,0.2,0.0
20260317_155554_918970,img_20260317_155554_918970.jpg,0.2,-0.1
20260317_155554_970368,img_20260317_155554_970368.jpg,0.2,-0.1
20260317_155555_020902,img_20260317_155555_020902.jpg,0.2,-0.1
20260317_155555_073165,img_20260317_155555_073165.jpg,0.2,0.0
20260317_155555_122776,img_20260317_155555_122776.jpg,0.2,0.0
20260317_155555_181797,img_20260317_155555_181797.jpg,0.2,0.0
20260317_155555_216391,img_20260317_155555_216391.jpg,0.2,-0.1
20260317_155555_279649,img_20260317_155555_279649.jpg,0.2,-0.1
20260317_155555_328680,img_20260317_155555_328680.jpg,0.2,-0.1
20260317_155555_386207,img_20260317_155555_386207.jpg,0.2,-0.1
20260317_155555_441317,img_20260317_155555_441317.jpg,0.2,0.0
20260317_155555_484529,img_20260317_155555_484529.jpg,0.2,0.0
20260317_155555_527993,img_20260317_155555_527993.jpg,0.2,-0.1
20260317_155555_587731,img_20260317_155555_587731.jpg,0.2,-0.1
20260317_155555_637210,img_20260317_155555_637210.jpg,0.2,-0.1
20260317_155555_693459,img_20260317_155555_693459.jpg,0.2,-0.1
20260317_155555_741604,img_20260317_155555_741604.jpg,0.2,-0.1
20260317_155555_796834,img_20260317_155555_796834.jpg,0.2,-0.1
20260317_155555_845456,img_20260317_155555_845456.jpg,0.2,0.0
20260317_155555_902477,img_20260317_155555_902477.jpg,0.2,0.0
20260317_155555_951963,img_20260317_155555_951963.jpg,0.2,0.0
20260317_155555_992898,img_20260317_155555_992898.jpg,0.2,0.0
20260317_155556_053920,img_20260317_155556_053920.jpg,0.2,-0.1
20260317_155556_104854,img_20260317_155556_104854.jpg,0.2,-0.1
20260317_155556_155475,img_20260317_155556_155475.jpg,0.2,-0.1
20260317_155556_205751,img_20260317_155556_205751.jpg,0.2,0.0
20260317_155556_258242,img_20260317_155556_258242.jpg,0.2,0.0
20260317_155556_314740,img_20260317_155556_314740.jpg,0.2,0.0
20260317_155556_358820,img_20260317_155556_358820.jpg,0.2,0.0
20260317_155556_413423,img_20260317_155556_413423.jpg,0.2,-0.1
20260317_155556_462714,img_20260317_155556_462714.jpg,0.2,-0.1
20260317_155556_515472,img_20260317_155556_515472.jpg,0.2,-0.1
20260317_155556_565404,img_20260317_155556_565404.jpg,0.2,-0.1
20260317_155556_620165,img_20260317_155556_620165.jpg,0.2,0.0
20260317_155556_668445,img_20260317_155556_668445.jpg,0.2,0.0
20260317_155556_712841,img_20260317_155556_712841.jpg,0.2,-0.1
20260317_155556_800095,img_20260317_155556_800095.jpg,0.2,-0.1
20260317_155556_830197,img_20260317_155556_830197.jpg,0.2,-0.1
20260317_155556_882381,img_20260317_155556_882381.jpg,0.2,-0.1
20260317_155556_929132,img_20260317_155556_929132.jpg,0.2,-0.1
20260317_155556_975604,img_20260317_155556_975604.jpg,0.2,-0.1
20260317_155557_033356,img_20260317_155557_033356.jpg,0.2,-0.1
20260317_155557_086366,img_20260317_155557_086366.jpg,0.2,0.0
20260317_155557_140199,img_20260317_155557_140199.jpg,0.2,0.0
20260317_155557_189800,img_20260317_155557_189800.jpg,0.2,0.0
20260317_155557_238963,img_20260317_155557_238963.jpg,0.2,0.0
20260317_155557_289067,img_20260317_155557_289067.jpg,0.2,-0.1
20260317_155557_340619,img_20260317_155557_340619.jpg,0.2,-0.1
20260317_155557_397892,img_20260317_155557_397892.jpg,0.2,-0.1
20260317_155557_447085,img_20260317_155557_447085.jpg,0.2,0.0
20260317_155557_501382,img_20260317_155557_501382.jpg,0.2,0.0
20260317_155557_542896,img_20260317_155557_542896.jpg,0.2,-0.1
20260317_155557_605145,img_20260317_155557_605145.jpg,0.2,-0.1
20260317_155557_654384,img_20260317_155557_654384.jpg,0.2,-0.1
20260317_155557_696061,img_20260317_155557_696061.jpg,0.2,-0.1
20260317_155557_752470,img_20260317_155557_752470.jpg,0.2,-0.1
20260317_155557_811239,img_20260317_155557_811239.jpg,0.2,-0.1
20260317_155557_861803,img_20260317_155557_861803.jpg,0.2,-0.1
20260317_155557_913619,img_20260317_155557_913619.jpg,0.2,-0.1
20260317_155557_965137,img_20260317_155557_965137.jpg,0.2,-0.1
20260317_155558_025288,img_20260317_155558_025288.jpg,0.2,0.0
20260317_155558_069073,img_20260317_155558_069073.jpg,0.2,0.0
20260317_155558_117031,img_20260317_155558_117031.jpg,0.2,0.0
20260317_155558_157912,img_20260317_155558_157912.jpg,0.2,0.0
20260317_155558_222156,img_20260317_155558_222156.jpg,0.2,0.0
20260317_155558_265059,img_20260317_155558_265059.jpg,0.2,0.0
20260317_155558_329470,img_20260317_155558_329470.jpg,0.2,0.0
20260317_155558_378373,img_20260317_155558_378373.jpg,0.2,0.0
20260317_155558_429510,img_20260317_155558_429510.jpg,0.2,0.0
20260317_155558_483555,img_20260317_155558_483555.jpg,0.2,-0.1
20260317_155558_534529,img_20260317_155558_534529.jpg,0.2,-0.1
20260317_155558_583583,img_20260317_155558_583583.jpg,0.2,0.0
20260317_155558_635661,img_20260317_155558_635661.jpg,0.2,0.0
20260317_155558_689160,img_20260317_155558_689160.jpg,0.2,0.0
20260317_155558_727909,img_20260317_155558_727909.jpg,0.2,0.0
20260317_155558_776862,img_20260317_155558_776862.jpg,0.2,0.0
20260317_155558_838708,img_20260317_155558_838708.jpg,0.2,-0.1
20260317_155558_890630,img_20260317_155558_890630.jpg,0.2,-0.1
20260317_155558_931339,img_20260317_155558_931339.jpg,0.2,-0.1
20260317_155559_002159,img_20260317_155559_002159.jpg,0.2,-0.1
20260317_155559_031772,img_20260317_155559_031772.jpg,0.2,-0.1
20260317_155559_095792,img_20260317_155559_095792.jpg,0.2,-0.1
20260317_155559_147896,img_20260317_155559_147896.jpg,0.2,-0.1
20260317_155559_199383,img_20260317_155559_199383.jpg,0.2,-0.1
20260317_155559_240977,img_20260317_155559_240977.jpg,0.2,0.0
20260317_155559_303442,img_20260317_155559_303442.jpg,0.2,0.0
20260317_155559_352948,img_20260317_155559_352948.jpg,0.2,0.0
20260317_155559_405501,img_20260317_155559_405501.jpg,0.2,0.0
20260317_155559_455676,img_20260317_155559_455676.jpg,0.2,0.0
20260317_155559_506750,img_20260317_155559_506750.jpg,0.2,0.0
20260317_155559_558321,img_20260317_155559_558321.jpg,0.2,0.0
20260317_155559_609155,img_20260317_155559_609155.jpg,0.2,0.0
20260317_155559_653715,img_20260317_155559_653715.jpg,0.2,-0.1
20260317_155559_714669,img_20260317_155559_714669.jpg,0.2,-0.1
20260317_155559_755820,img_20260317_155559_755820.jpg,0.2,-0.1
20260317_155559_819239,img_20260317_155559_819239.jpg,0.2,0.0
20260317_155559_876132,img_20260317_155559_876132.jpg,0.2,0.0
20260317_155559_926933,img_20260317_155559_926933.jpg,0.2,0.0
20260317_155559_978654,img_20260317_155559_978654.jpg,0.2,0.0
20260317_155600_028625,img_20260317_155600_028625.jpg,0.2,0.0
20260317_155600_082919,img_20260317_155600_082919.jpg,0.2,-0.1
20260317_155600_132692,img_20260317_155600_132692.jpg,0.2,-0.1
20260317_155600_185976,img_20260317_155600_185976.jpg,0.2,-0.1
20260317_155600_236874,img_20260317_155600_236874.jpg,0.2,0.0
20260317_155600_285868,img_20260317_155600_285868.jpg,0.2,0.0
20260317_155600_337222,img_20260317_155600_337222.jpg,0.2,0.0
20260317_155600_387163,img_20260317_155600_387163.jpg,0.2,-0.1
20260317_155600_437497,img_20260317_155600_437497.jpg,0.2,-0.1
20260317_155600_491125,img_20260317_155600_491125.jpg,0.2,-0.1
20260317_155600_546694,img_20260317_155600_546694.jpg,0.2,-0.1
20260317_155600_594443,img_20260317_155600_594443.jpg,0.2,-0.1
20260317_155600_646045,img_20260317_155600_646045.jpg,0.2,-0.1
20260317_155600_693649,img_20260317_155600_693649.jpg,0.2,-0.1
20260317_155600_735024,img_20260317_155600_735024.jpg,0.2,-0.1
20260317_155600_786996,img_20260317_155600_786996.jpg,0.2,0.0
20260317_155600_849436,img_20260317_155600_849436.jpg,0.2,0.0
20260317_155600_892097,img_20260317_155600_892097.jpg,0.2,0.0
20260317_155600_951441,img_20260317_155600_951441.jpg,0.2,0.0
20260317_155601_002634,img_20260317_155601_002634.jpg,0.2,0.0
20260317_155601_059958,img_20260317_155601_059958.jpg,0.2,0.0
20260317_155601_094497,img_20260317_155601_094497.jpg,0.2,0.0
20260317_155601_156791,img_20260317_155601_156791.jpg,0.2,0.0
20260317_155601_210490,img_20260317_155601_210490.jpg,0.2,-0.1
20260317_155601_262026,img_20260317_155601_262026.jpg,0.2,-0.1
20260317_155601_300502,img_20260317_155601_300502.jpg,0.2,-0.1
20260317_155601_365843,img_20260317_155601_365843.jpg,0.2,0.0
20260317_155601_420958,img_20260317_155601_420958.jpg,0.2,0.0
20260317_155601_464607,img_20260317_155601_464607.jpg,0.2,0.0
20260317_155601_516511,img_20260317_155601_516511.jpg,0.2,0.0
20260317_155601_573703,img_20260317_155601_573703.jpg,0.2,0.0
20260317_155601_625902,img_20260317_155601_625902.jpg,0.2,0.0
20260317_155601_670716,img_20260317_155601_670716.jpg,0.2,0.0
20260317_155601_725372,img_20260317_155601_725372.jpg,0.2,0.0
20260317_155601_773397,img_20260317_155601_773397.jpg,0.2,0.0
20260317_155601_827417,img_20260317_155601_827417.jpg,0.2,0.0
20260317_155601_878845,img_20260317_155601_878845.jpg,0.2,0.0
20260317_155601_925837,img_20260317_155601_925837.jpg,0.2,0.0
20260317_155601_981020,img_20260317_155601_981020.jpg,0.2,0.0
20260317_155602_032729,img_20260317_155602_032729.jpg,0.2,-0.1
20260317_155602_086327,img_20260317_155602_086327.jpg,0.2,-0.1
20260317_155602_140160,img_20260317_155602_140160.jpg,0.2,-0.1
20260317_155602_188435,img_20260317_155602_188435.jpg,0.2,-0.1
20260317_155602_237254,img_20260317_155602_237254.jpg,0.2,-0.1
20260317_155602_290134,img_20260317_155602_290134.jpg,0.2,-0.1
20260317_155602_331183,img_20260317_155602_331183.jpg,0.2,-0.1
20260317_155602_395742,img_20260317_155602_395742.jpg,0.2,-0.1
20260317_155602_457430,img_20260317_155602_457430.jpg,0.2,-0.1
20260317_155602_498345,img_20260317_155602_498345.jpg,0.2,-0.1
20260317_155602_547864,img_20260317_155602_547864.jpg,0.2,-0.1
20260317_155602_586829,img_20260317_155602_586829.jpg,0.2,-0.1
20260317_155602_654073,img_20260317_155602_654073.jpg,0.2,-0.1
20260317_155602_699513,img_20260317_155602_699513.jpg,0.2,0.1
20260317_155602_753719,img_20260317_155602_753719.jpg,0.2,0.1
20260317_155602_793244,img_20260317_155602_793244.jpg,0.2,0.1
20260317_155602_853523,img_20260317_155602_853523.jpg,0.2,0.1
20260317_155602_895432,img_20260317_155602_895432.jpg,0.2,0.1
20260317_155602_955382,img_20260317_155602_955382.jpg,0.2,0.1
20260317_155603_006644,img_20260317_155603_006644.jpg,0.2,0.1
20260317_155603_047667,img_20260317_155603_047667.jpg,0.2,0.1
20260317_155603_107514,img_20260317_155603_107514.jpg,0.2,0.0
20260317_155603_159841,img_20260317_155603_159841.jpg,0.2,0.0
20260317_155603_213917,img_20260317_155603_213917.jpg,0.2,0.0
20260317_155603_268232,img_20260317_155603_268232.jpg,0.2,0.0
20260317_155603_301840,img_20260317_155603_301840.jpg,0.2,0.0
20260317_155603_360562,img_20260317_155603_360562.jpg,0.2,0.0
20260317_155603_405496,img_20260317_155603_405496.jpg,0.2,0.0
20260317_155603_458277,img_20260317_155603_458277.jpg,0.2,0.0
20260317_155603_517076,img_20260317_155603_517076.jpg,0.2,0.0
20260317_155603_572328,img_20260317_155603_572328.jpg,0.2,0.0
20260317_155603_624759,img_20260317_155603_624759.jpg,0.2,-0.1
20260317_155603_678197,img_20260317_155603_678197.jpg,0.2,-0.1
20260317_155603_720347,img_20260317_155603_720347.jpg,0.2,-0.1
20260317_155603_777556,img_20260317_155603_777556.jpg,0.2,0.0
20260317_155603_829008,img_20260317_155603_829008.jpg,0.2,0.0
20260317_155603_884439,img_20260317_155603_884439.jpg,0.2,0.0
20260317_155603_946092,img_20260317_155603_946092.jpg,0.2,0.0
20260317_155603_979241,img_20260317_155603_979241.jpg,0.2,0.0
20260317_155604_035501,img_20260317_155604_035501.jpg,0.2,-0.1
20260317_155604_085806,img_20260317_155604_085806.jpg,0.2,-0.1
20260317_155604_140305,img_20260317_155604_140305.jpg,0.2,0.0
20260317_155604_187774,img_20260317_155604_187774.jpg,0.2,0.0
20260317_155604_238089,img_20260317_155604_238089.jpg,0.2,0.0
20260317_155604_290522,img_20260317_155604_290522.jpg,0.2,0.0
20260317_155604_341607,img_20260317_155604_341607.jpg,0.2,-0.1
20260317_155604_390467,img_20260317_155604_390467.jpg,0.2,-0.1
20260317_155604_446079,img_20260317_155604_446079.jpg,0.2,-0.1
20260317_155604_495359,img_20260317_155604_495359.jpg,0.2,0.0
20260317_155604_551446,img_20260317_155604_551446.jpg,0.2,0.0
20260317_155604_604121,img_20260317_155604_604121.jpg,0.2,0.0
20260317_155604_655053,img_20260317_155604_655053.jpg,0.2,0.0
20260317_155604_717772,img_20260317_155604_717772.jpg,0.2,-0.1
20260317_155604_763630,img_20260317_155604_763630.jpg,0.2,-0.1
20260317_155604_813641,img_20260317_155604_813641.jpg,0.2,-0.1
20260317_155604_854830,img_20260317_155604_854830.jpg,0.2,0.0
20260317_155604_912766,img_20260317_155604_912766.jpg,0.2,0.0
20260317_155604_962832,img_20260317_155604_962832.jpg,0.2,0.0
20260317_155605_009462,img_20260317_155605_009462.jpg,0.2,0.0
20260317_155605_068514,img_20260317_155605_068514.jpg,0.2,0.0
20260317_155605_120238,img_20260317_155605_120238.jpg,0.2,0.0
20260317_155605_173311,img_20260317_155605_173311.jpg,0.2,0.0
20260317_155605_212865,img_20260317_155605_212865.jpg,0.2,0.0
20260317_155605_278971,img_20260317_155605_278971.jpg,0.2,-0.1
20260317_155605_331706,img_20260317_155605_331706.jpg,0.2,-0.1
20260317_155605_382629,img_20260317_155605_382629.jpg,0.2,0.0
20260317_155605_430650,img_20260317_155605_430650.jpg,0.2,0.0
20260317_155605_483152,img_20260317_155605_483152.jpg,0.2,0.0
20260317_155605_535021,img_20260317_155605_535021.jpg,0.2,0.0
20260317_155605_587435,img_20260317_155605_587435.jpg,0.2,0.0
20260317_155605_636764,img_20260317_155605_636764.jpg,0.2,-0.1
20260317_155605_692009,img_20260317_155605_692009.jpg,0.2,0.0
20260317_155605_738865,img_20260317_155605_738865.jpg,0.2,0.0
20260317_155605_781820,img_20260317_155605_781820.jpg,0.2,0.0
20260317_155605_833717,img_20260317_155605_833717.jpg,0.2,0.0
20260317_155605_884712,img_20260317_155605_884712.jpg,0.2,0.0
20260317_155605_950038,img_20260317_155605_950038.jpg,0.2,0.0
20260317_155605_998769,img_20260317_155605_998769.jpg,0.2,0.0
20260317_155606_038862,img_20260317_155606_038862.jpg,0.2,0.0
20260317_155606_091278,img_20260317_155606_091278.jpg,0.2,0.0
20260317_155606_139698,img_20260317_155606_139698.jpg,0.2,-0.1
20260317_155606_207007,img_20260317_155606_207007.jpg,0.2,-0.1
20260317_155606_250707,img_20260317_155606_250707.jpg,0.2,0.0
20260317_155606_294721,img_20260317_155606_294721.jpg,0.2,0.0
20260317_155606_344083,img_20260317_155606_344083.jpg,0.2,0.0
20260317_155606_408434,img_20260317_155606_408434.jpg,0.2,0.0
20260317_155606_461059,img_20260317_155606_461059.jpg,0.2,0.0
20260317_155606_503648,img_20260317_155606_503648.jpg,0.2,0.0
20260317_155606_550442,img_20260317_155606_550442.jpg,0.2,-0.1
20260317_155606_601453,img_20260317_155606_601453.jpg,0.2,0.0
20260317_155606_652926,img_20260317_155606_652926.jpg,0.2,0.0
20260317_155606_720828,img_20260317_155606_720828.jpg,0.2,0.0
20260317_155606_757536,img_20260317_155606_757536.jpg,0.2,0.0
20260317_155606_822094,img_20260317_155606_822094.jpg,0.2,0.0
20260317_155606_871011,img_20260317_155606_871011.jpg,0.2,-0.1
20260317_155606_915798,img_20260317_155606_915798.jpg,0.2,-0.1
20260317_155606_974573,img_20260317_155606_974573.jpg,0.2,0.0
20260317_155607_023757,img_20260317_155607_023757.jpg,0.2,0.0
20260317_155607_081537,img_20260317_155607_081537.jpg,0.2,0.0
20260317_155607_137313,img_20260317_155607_137313.jpg,0.2,-0.1
20260317_155607_179201,img_20260317_155607_179201.jpg,0.2,-0.1
20260317_155607_232888,img_20260317_155607_232888.jpg,0.2,-0.1
20260317_155607_281408,img_20260317_155607_281408.jpg,0.2,-0.1
20260317_155607_323242,img_20260317_155607_323242.jpg,0.2,-0.1
20260317_155607_387923,img_20260317_155607_387923.jpg,0.2,0.0
20260317_155607_443384,img_20260317_155607_443384.jpg,0.2,0.0
20260317_155607_491109,img_20260317_155607_491109.jpg,0.2,0.0
20260317_155607_540230,img_20260317_155607_540230.jpg,0.2,0.0
20260317_155607_590635,img_20260317_155607_590635.jpg,0.2,0.0
20260317_155607_642402,img_20260317_155607_642402.jpg,0.2,0.0
20260317_155607_694477,img_20260317_155607_694477.jpg,0.2,0.0
20260317_155607_745317,img_20260317_155607_745317.jpg,0.2,0.0
20260317_155607_801387,img_20260317_155607_801387.jpg,0.2,-0.1
20260317_155607_848519,img_20260317_155607_848519.jpg,0.2,-0.1
20260317_155607_903064,img_20260317_155607_903064.jpg,0.2,-0.1
20260317_155607_952335,img_20260317_155607_952335.jpg,0.2,0.0
